Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Solomon Islands (SLB)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Solomon Islands (SLB)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Solomon Islands (SLB)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Solomon Islands (SLB)","GINI index (World Bank estimate) (SI.POV.GINI)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Solomon Islands (SLB)","Income share held by lowest 10% (SI.DST.FRST.10)","2005 (YR2005)","Estimated from unit-record consumption data."
FootNote,"Sierra Leone (SLE)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Sierra Leone (SLE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2003 (YR2003)","Source : Poverty assessment  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2003,2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Sierra Leone (SLE)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Sierra Leone (SLE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2011 (YR2011)","Source : Poverty assessment  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2003,2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Sierra Leone (SLE)","GINI index (World Bank estimate) (SI.POV.GINI)","2003 (YR2003)","Estimated from unit-record consumption data."
FootNote,"Sierra Leone (SLE)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2003 (YR2003)","Source : Poverty assessment  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2003,2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Sierra Leone (SLE)","Income share held by lowest 10% (SI.DST.FRST.10)","2003 (YR2003)","Estimated from unit-record consumption data."
FootNote,"Sierra Leone (SLE)","Income share held by lowest 20% (SI.DST.FRST.20)","2003 (YR2003)","Estimated from unit-record consumption data."
FootNote,"Sierra Leone (SLE)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2011 (YR2011)","Source : Poverty assessment  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2003,2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Sierra Leone (SLE)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Sierra Leone (SLE)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2004 (YR2004)","Official estimate. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2006 (YR2006)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","1999 (YR1999)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2005 (YR2005)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2006 (YR2006)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","1999 (YR1999)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2002 (YR2002)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2007 (YR2007)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2008 (YR2008)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2015 (YR2015)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2015 (YR2015)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2003 (YR2003)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2004 (YR2004)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2005 (YR2005)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2006 (YR2006)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2003 (YR2003)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2004 (YR2004)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2009 (YR2009)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","1998 (YR1998)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2002 (YR2002)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2007 (YR2007)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Other household survey. Data reference period: Annual or annual average | Age coverage - minimum age: 16 years old."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2003 (YR2003)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2004 (YR2004)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2009 (YR2009)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2000 (YR2000)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Other household survey. Data reference period: Annual or annual average | Age coverage - minimum age: 16 years old."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2003 (YR2003)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2001 (YR2001)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2001 (YR2001)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","1999 (YR1999)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2001 (YR2001)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2008 (YR2008)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2015 (YR2015)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2000 (YR2000)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2006 (YR2006)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1999 (YR1999)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Other household survey. Data reference period: Annual or annual average | Age coverage - minimum age: 16 years old."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","1998 (YR1998)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2009 (YR2009)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2000 (YR2000)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2002 (YR2002)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2007 (YR2007)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2008 (YR2008)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2000 (YR2000)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2004 (YR2004)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2009 (YR2009)","Other household survey. Data reference period: Annual or annual average | Age coverage - minimum age: 16 years old."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","1998 (YR1998)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2005 (YR2005)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1998 (YR1998)","Labour force survey."
FootNote,"El Salvador (SLV)","Income share held by lowest 10% (SI.DST.FRST.10)","2005 (YR2005)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1997 (YR1997)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2001 (YR2001)","Labour force survey. Data reference period: December | Age coverage - minimum age: 10 years old."
FootNote,"El Salvador (SLV)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2002 (YR2002)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2007 (YR2007)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record income data."
FootNote,"El Salvador (SLV)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2010 (YR2010)","Estimated from individual income data."
FootNote,"El Salvador (SLV)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2015 (YR2015)","Estimated from individual income data."
FootNote,"San Marino (SMR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1999 (YR1999)","Official estimate. Data reference period: December."
FootNote,"San Marino (SMR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2003 (YR2003)","Official estimate. Data reference period: December."
FootNote,"San Marino (SMR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2009 (YR2009)","Official estimate."
FootNote,"San Marino (SMR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","1998 (YR1998)","Official estimate. Data reference period: December."
