Type,"Country Code","Series Code","Time Code","Description"
FootNote,"Trinidad and Tobago (TTO)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Tunisia (TUN)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Tunisia (TUN)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Tunisia (TUN)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Tunisia (TUN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey. Data reference period: Second quarter."
FootNote,"Tunisia (TUN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey. Data reference period: Second quarter."
FootNote,"Tunisia (TUN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey. Data reference period: Second quarter."
FootNote,"Tunisia (TUN)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey. Data reference period: Second quarter."
FootNote,"Tunisia (TUN)","Research and development expenditure (% of GDP) (GB.XPD.RSDV.GD.ZS)","2015 (YR2015)","National Estimation"
FootNote,"Turkey (TUR)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","GINI index (World Bank estimate) (SI.POV.GINI)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","GINI index (World Bank estimate) (SI.POV.GINI)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Turkey (TUR)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2010 (YR2010)","Source : TurkStat  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Turkey (TUR)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : TurkStat  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Turkey (TUR)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2012 (YR2012)","Source : TurkStat  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Turkey (TUR)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2013 (YR2013)","Source : TurkStat  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Turkey (TUR)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2014 (YR2014)","Estimated from individual consumption data."
FootNote,"Turkey (TUR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2010 (YR2010)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2011 (YR2011)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2012 (YR2012)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey."
FootNote,"Turkey (TUR)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2015 (YR2015)","Labour force survey."
FootNote,"Tuvalu (TUV)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Tuvalu (TUV)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Tuvalu (TUV)","GINI index (World Bank estimate) (SI.POV.GINI)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Tuvalu (TUV)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2010 (YR2010)","Source : UNDP.  Preliminary Analysis of Hardship and Poverty from HIES 2010  The welfare measure used is  consumption per adult equivalent. The national poverty line is absolute. Most Recent Comparable Series:2010.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Tanzania (TZA)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Tanzania (TZA)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Tanzania (TZA)","GINI index (World Bank estimate) (SI.POV.GINI)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Tanzania (TZA)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2011 (YR2011)","Source : National announcement from the Statistics office to the Press.Waiting for official document.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Tanzania (TZA)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2011 (YR2011)","Source : National announcement from the Statistics office to the Press.Waiting for official document.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Tanzania (TZA)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2011 (YR2011)","Source : National announcement from the Statistics office to the Press.Waiting for official document.  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:2011.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Tanzania (TZA)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2011 (YR2011)","Estimated from individual consumption data."
FootNote,"Tanzania (TZA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Tanzania (TZA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2014 (YR2014)","Labour force survey. Data reference period: Annual or annual average."
FootNote,"Uganda (UGA)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Uganda (UGA)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Uganda (UGA)","GINI index (World Bank estimate) (SI.POV.GINI)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Uganda (UGA)","Rural poverty gap at national poverty lines (%) (SI.POV.RUGP)","2012 (YR2012)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1992,1996,1999,2002,2005,2009,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Uganda (UGA)","Rural poverty headcount ratio at national poverty lines (% of rural population) (SI.POV.RUHC)","2012 (YR2012)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1992,1996,1999,2002,2005,2009,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Uganda (UGA)","Urban poverty gap at national poverty lines (%) (SI.POV.URGP)","2012 (YR2012)","  The national poverty line is absolute. Data are produced by government. Most Recent Comparable Series:1992,1996,1999,2002,2005,2009,2012.  The complete series can be downloaded from the databank,  http://databank.worldbank.org/data/reports.aspx?source=poverty-and-equity-database."
FootNote,"Uganda (UGA)","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) (SI.SPR.PC40)","2012 (YR2012)","Estimated from individual consumption data."
FootNote,"Uganda (UGA)","Employment in agriculture, male (% of male employment) (SL.AGR.EMPL.MA.ZS)","2013 (YR2013)","Household income/expenditure survey. Data reference period: Annual or annual average | Age coverage - maximum age: 64 years old."
FootNote,"Uganda (UGA)","Employment in agriculture (% of total employment) (SL.AGR.EMPL.ZS)","2013 (YR2013)","Household income/expenditure survey. Data reference period: Annual or annual average | Age coverage - maximum age: 64 years old."
FootNote,"Ukraine (UKR)","Income share held by lowest 10% (SI.DST.FRST.10)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 10% (SI.DST.FRST.10)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 10% (SI.DST.FRST.10)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 10% (SI.DST.FRST.10)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 10% (SI.DST.FRST.10)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 10% (SI.DST.FRST.10)","2015 (YR2015)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 20% (SI.DST.FRST.20)","2010 (YR2010)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 20% (SI.DST.FRST.20)","2011 (YR2011)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 20% (SI.DST.FRST.20)","2012 (YR2012)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 20% (SI.DST.FRST.20)","2013 (YR2013)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 20% (SI.DST.FRST.20)","2014 (YR2014)","Estimated from unit-record consumption data."
FootNote,"Ukraine (UKR)","Income share held by lowest 20% (SI.DST.FRST.20)","2015 (YR2015)","Estimated from unit-record consumption data."
